month,publication,topic_0,topic_0,topic_1,topic_1,topic_2,topic_2,topic_3,topic_3,topic_4,topic_4,topic_5,topic_5,topic_6,topic_6,topic_7,topic_7,topic_8,topic_8,topic_9,topic_9
2017-01,The Hill,0.28317484,0.283179,0.29475114,0.29473272,0.3768991,0.37689477,0.48838386,0.4883754,0.5142378,0.5142401,0.3347058,0.33469167,0.2778003,0.27781117,0.30481097,0.30482438,0.27004296,0.27004296,0.36475104,0.3647539
2017-01,The Verge,0.2757907,0.27579802,0.31721163,0.3172022,0.25868347,0.258674,0.25754216,0.2575412,0.2707139,0.27071878,0.3061983,0.30617478,0.35826832,0.35827273,0.40247184,0.40247762,0.30280513,0.30280513,0.34354675,0.3435528
2017-01,Vice News,0.22045657,0.22046213,0.24561977,0.2456078,0.31743023,0.31742623,0.31467554,0.31467587,0.35456184,0.35456276,0.32149556,0.32149735,0.23972191,0.23973157,0.25863987,0.25864804,0.2367685,0.2367685,0.29734614,0.2973363
2017-01,Wired,0.22998719,0.22999728,0.2816282,0.28161538,0.21554545,0.2155333,0.2523569,0.2523525,0.26537985,0.2653861,0.26932725,0.26930422,0.32335427,0.32335836,0.33649307,0.33650047,0.28179193,0.28179193,0.31112596,0.311134
2017-02,Axios,0.3117763,0.31178132,0.26122963,0.26120812,0.3057519,0.30575198,0.36099747,0.3609907,0.39896762,0.39897075,0.27888224,0.27886432,0.2588891,0.25890332,0.3006485,0.30064687,0.24141183,0.24141183,0.34387085,0.34388056
2017-02,Buzzfeed News,0.24514239,0.24514723,0.3247898,0.32477283,0.35206845,0.35206574,0.3380636,0.33806095,0.37629676,0.3762998,0.33607543,0.33606002,0.30300573,0.3030157,0.29956764,0.29958007,0.28844884,0.28844884,0.3609641,0.3609719
2017-02,CNBC,0.3681748,0.3681778,0.26953664,0.26952925,0.25610223,0.2561025,0.3016638,0.301656,0.31748685,0.31749037,0.27934694,0.27932605,0.2616622,0.26167405,0.31724593,0.3172359,0.25000325,0.25000325,0.30687788,0.30688992
2017-02,CNN,0.26483884,0.26484314,0.3153453,0.31532073,0.36919197,0.3691933,0.3808497,0.38084495,0.42600563,0.4260084,0.3725386,0.372523,0.3121416,0.31215948,0.3114706,0.31148556,0.27774665,0.27774665,0.36453623,0.3645393
2017-02,Economist,0.2955648,0.29557458,0.2908187,0.29079947,0.26168573,0.26167598,0.31122628,0.31121916,0.30077204,0.3007771,0.32831278,0.32830143,0.30418703,0.3042056,0.30833632,0.30833685,0.31532094,0.31532094,0.31855837,0.31856272
2017-02,Fox News,0.26404923,0.2640471,0.2845698,0.28456962,0.31113404,0.31113523,0.23899738,0.23899788,0.29197568,0.29197475,0.4599678,0.45995447,0.29767898,0.29765868,0.40460238,0.40462983,0.30112487,0.30112487,0.32915583,0.32918516
2017-02,Gizmodo,0.29025224,0.2902598,0.34044462,0.3404184,0.30421507,0.30420628,0.3022277,0.30222368,0.33159196,0.33159462,0.3806656,0.38064525,0.3948097,0.39481506,0.40108168,0.40110424,0.35343426,0.35343426,0.3992796,0.3992917
2017-02,Hyperallergic,0.28190288,0.28190985,0.36926135,0.3692236,0.28350446,0.28348124,0.28580743,0.28580686,0.27848044,0.27848947,0.3341152,0.3340816,0.38469607,0.3847255,0.34824696,0.34826106,0.54775184,0.54775184,0.36370808,0.36373064
2017-02,Mashable,0.25549543,0.25549984,0.37605676,0.3760436,0.2705025,0.27049002,0.26922852,0.26922622,0.28908646,0.28909048,0.31735343,0.3173316,0.39540654,0.39540854,0.35102934,0.3510457,0.32530543,0.32530543,0.37148583,0.3714969
2017-02,New Republic,0.28338924,0.28339657,0.33990866,0.33988062,0.37819102,0.3781871,0.4612931,0.46128422,0.49243918,0.49244368,0.36034137,0.36031878,0.34429598,0.34430984,0.3281483,0.3281618,0.3258029,0.3258029,0.40945494,0.40946883
2017-02,New Yorker,0.22357635,0.22358613,0.36844555,0.36842927,0.27429336,0.2742838,0.29535958,0.29535544,0.29448277,0.2944899,0.3226196,0.32258424,0.37164515,0.37165496,0.30737448,0.3073912,0.3806636,0.3806636,0.31726813,0.31728816
2017-02,Politico,0.2730702,0.27307457,0.30739027,0.30737185,0.39648226,0.396483,0.47530404,0.47529426,0.5354159,0.53541875,0.34322882,0.3432125,0.29567623,0.29568666,0.30748844,0.3075025,0.27363852,0.27363852,0.38208702,0.38208905
2017-02,Reuters,0.35417533,0.35417637,0.17215498,0.17215453,0.1921661,0.19216806,0.15819798,0.15819165,0.18837063,0.18837298,0.21262273,0.21262404,0.15192139,0.15193173,0.20595253,0.20593514,0.17671993,0.17671993,0.21031764,0.21031602
2017-02,The Hill,0.28163946,0.2816433,0.28302217,0.28300506,0.3828938,0.38289133,0.44624394,0.4462389,0.48904896,0.4890511,0.34744588,0.34743324,0.2746769,0.2746896,0.30179498,0.30180597,0.266846,0.266846,0.36549035,0.36548975
2017-02,The Verge,0.27811673,0.27812487,0.31662074,0.31660834,0.26344827,0.26344177,0.26317382,0.26317355,0.2725278,0.27253264,0.30111668,0.30109125,0.356323,0.35632825,0.39912605,0.39913005,0.30600426,0.30600426,0.35187644,0.35188422
2017-02,Vice News,0.21499258,0.21499738,0.24392706,0.24391268,0.32763287,0.32762772,0.32397804,0.32397965,0.3604477,0.36044857,0.32260847,0.32261556,0.23305212,0.23306347,0.25908983,0.2590987,0.23599504,0.23599504,0.3045627,0.30454746
2017-02,Wired,0.2384336,0.23844375,0.28665525,0.28664222,0.22054134,0.22053184,0.24865612,0.24865258,0.25530422,0.25530934,0.2901999,0.29017636,0.33046296,0.3304707,0.34526473,0.34526825,0.28853253,0.28853253,0.32263327,0.32264325
2017-03,Axios,0.29789254,0.29789564,0.23806822,0.23804668,0.27229318,0.27229628,0.33744842,0.33744246,0.3623984,0.3624014,0.25073516,0.25071573,0.24790728,0.24791941,0.28458527,0.28458688,0.21629408,0.21629408,0.32333648,0.3233423
2017-03,Buzzfeed News,0.24402724,0.24403232,0.31339076,0.3133691,0.3457247,0.3457204,0.32807067,0.3280698,0.3620633,0.3620661,0.32465124,0.32463932,0.28569284,0.285704,0.29744363,0.2974562,0.27770516,0.27770516,0.35097134,0.35097829
2017-03,CNBC,0.37325457,0.37325656,0.25713435,0.25712848,0.24864732,0.24865222,0.30616805,0.30615914,0.29881477,0.29881904,0.26715884,0.26713273,0.26216274,0.26217523,0.30500814,0.3049987,0.24554645,0.24554645,0.29455885,0.29457062
2017-03,CNN,0.26267523,0.26267847,0.3194963,0.31947163,0.35294008,0.35293984,0.36770606,0.36770323,0.39576852,0.39577118,0.37223133,0.3722162,0.30147836,0.30149767,0.30037916,0.30039376,0.26812816,0.26812816,0.35755363,0.3575578
2017-03,Economist,0.2870531,0.28706312,0.2806483,0.28063187,0.27153814,0.27152774,0.32695803,0.32695383,0.30637234,0.30637792,0.32833326,0.32831988,0.29142126,0.29143786,0.303787,0.30378783,0.30331215,0.30331215,0.3155745,0.31557798
2017-03,Fox News,0.23467954,0.23468249,0.29559734,0.29561302,0.3765281,0.37654114,0.32008064,0.3200905,0.36853585,0.36853525,0.40306893,0.40304923,0.32949087,0.3294651,0.32016316,0.32018965,0.24678437,0.24678437,0.3026634,0.30265924
2017-03,Gizmodo,0.2877745,0.2877812,0.35044694,0.35042268,0.30334714,0.3033375,0.29924348,0.29924,0.32432225,0.32432467,0.38160512,0.38158268,0.39320993,0.39321664,0.4066715,0.40669468,0.3553161,0.3553161,0.40127867,0.40129083
2017-03,Hyperallergic,0.27829584,0.2783042,0.37393525,0.37389794,0.27660918,0.27658316,0.27424288,0.27424183,0.2651238,0.26513383,0.32802853,0.32799822,0.3826532,0.38267964,0.3483117,0.34832454,0.5545898,0.5545898,0.3598457,0.35987002
2017-03,Mashable,0.2635815,0.26358837,0.3720837,0.37206885,0.27081454,0.27080178,0.27762166,0.27761927,0.28965104,0.28965554,0.31349134,0.3134672,0.3837723,0.383778,0.3573158,0.357328,0.33232796,0.33232796,0.37112245,0.371135
2017-03,New Republic,0.28745973,0.2874659,0.3363578,0.336324,0.35870835,0.35870573,0.4497114,0.449703,0.4770821,0.47708663,0.35271412,0.35268915,0.34400806,0.3440226,0.32366294,0.32367927,0.31127462,0.31127462,0.3946465,0.39466333
2017-03,New Yorker,0.25029552,0.25030547,0.3901661,0.39014813,0.29505423,0.29504147,0.3037571,0.3037519,0.29731196,0.29732025,0.33134302,0.33131483,0.3939309,0.39394584,0.31890765,0.31891647,0.39819998,0.39819998,0.3299578,0.32997695
2017-03,Politico,0.2769082,0.27691257,0.30521888,0.30519766,0.4040433,0.40404144,0.4933544,0.49334806,0.52971023,0.52971387,0.33148444,0.33146006,0.29098773,0.2910007,0.3058834,0.30589956,0.2628736,0.2628736,0.36095497,0.36096182
2017-03,Reuters,0.34912172,0.3491242,0.16997454,0.16996326,0.20676936,0.20676926,0.16762117,0.16761729,0.18234992,0.18235269,0.2267664,0.22677204,0.14951487,0.1495311,0.21299218,0.21297388,0.18263441,0.18263441,0.22304542,0.22304508
2017-03,The Hill,0.29800928,0.2980123,0.28281602,0.282795,0.35964262,0.3596373,0.45831767,0.45831582,0.4652664,0.46526924,0.3303024,0.3302838,0.27538162,0.27539742,0.30494493,0.30495578,0.25987452,0.25987452,0.35134855,0.35135
2017-03,The Verge,0.2841303,0.2841381,0.31576437,0.31575426,0.24902338,0.24901432,0.2459737,0.24597402,0.25134167,0.25134724,0.29466307,0.2946383,0.36855265,0.36855635,0.40431955,0.40432185,0.30687448,0.30687448,0.35071883,0.35072577
2017-03,Vice News,0.22783737,0.22784077,0.24154475,0.24152969,0.31317243,0.31316555,0.31263694,0.31263873,0.3413823,0.34138286,0.3119219,0.3119268,0.23314734,0.2331587,0.25307706,0.25308555,0.22485927,0.22485927,0.29427496,0.2942651
2017-03,Wired,0.24672724,0.24673727,0.28382215,0.2838098,0.23157181,0.2315645,0.2559006,0.25589758,0.27034754,0.2703523,0.29595628,0.29593,0.33264855,0.33265737,0.34837744,0.34838152,0.28523543,0.28523543,0.32384777,0.32385582
2017-04,Axios,0.30856732,0.30857334,0.2521138,0.2520982,0.28094557,0.2809468,0.3245266,0.32451963,0.36341402,0.36341706,0.281324,0.28130695,0.25741544,0.25742605,0.30569857,0.30569544,0.22975306,0.22975306,0.32901672,0.32902443
2017-04,Buzzfeed News,0.23721036,0.23721594,0.311515,0.31150338,0.33216587,0.33216316,0.304989,0.30498588,0.33702308,0.33702648,0.33167386,0.33166066,0.2976797,0.2976858,0.2985778,0.29858887,0.27778542,0.27778542,0.3407134,0.34072065
2017-04,CNBC,0.3822757,0.38227946,0.2592993,0.25929216,0.24451633,0.24452007,0.28725788,0.2872482,0.29269218,0.2926969,0.27219942,0.27217823,0.26596633,0.26597786,0.31677955,0.3167662,0.24477404,0.24477404,0.30144832,0.30146042
2017-04,CNN,0.263479,0.26348314,0.32896397,0.32894272,0.35733932,0.35734463,0.36972404,0.36971816,0.40552902,0.40553212,0.36891386,0.3688925,0.3200808,0.32009298,0.3145316,0.3145485,0.27364802,0.27364805,0.36212894,0.36213806
2017-04,Economist,0.29882613,0.2988368,0.28277162,0.2827513,0.25401875,0.25400934,0.3273754,0.32737008,0.29591447,0.2959202,0.3293003,0.32928425,0.29062048,0.2906414,0.31114838,0.31114626,0.3050147,0.3050147,0.31448653,0.31449327
2017-04,Fox News,0.2678509,0.26785412,0.29190722,0.29188165,0.2652753,0.2652538,0.21185593,0.21185194,0.27501437,0.27501553,0.41859722,0.41861022,0.3115506,0.31157434,0.31216565,0.31217676,0.338519,0.338519,0.34853217,0.34853005
2017-04,Gizmodo,0.2945524,0.29456055,0.35948,0.35945275,0.29829204,0.29828283,0.30127856,0.30127376,0.32866034,0.32866377,0.37878275,0.37876022,0.4008086,0.40081212,0.420818,0.42084143,0.3601331,0.3601331,0.4072702,0.40728527
2017-04,Hyperallergic,0.28072006,0.28072816,0.3759702,0.37592873,0.2781077,0.27808467,0.27921635,0.27921426,0.27340442,0.27341425,0.33596116,0.33592886,0.3860821,0.38610795,0.3540206,0.3540371,0.5636178,0.5636178,0.3620418,0.3620687
2017-04,Mashable,0.25489974,0.25490513,0.36514628,0.3651322,0.2656479,0.26563707,0.27218837,0.2721852,0.28263482,0.28263897,0.31176347,0.31173787,0.39244476,0.3924494,0.34732133,0.3473352,0.31891003,0.31891003,0.36470324,0.3647176
2017-04,New Republic,0.2922951,0.29230273,0.32963613,0.32960987,0.3597492,0.35974917,0.43926385,0.4392552,0.46405393,0.46405873,0.35518137,0.35515583,0.35008758,0.3501005,0.32239535,0.32240522,0.31468436,0.31468436,0.3890123,0.38902855
2017-04,New Yorker,0.23939595,0.23940364,0.38228682,0.38226697,0.28617302,0.2861573,0.30122697,0.30122635,0.26958442,0.2695933,0.32388225,0.32384107,0.39111218,0.39113232,0.31228733,0.3123011,0.39519286,0.39519286,0.31256866,0.3125928
2017-04,Politico,0.27526507,0.27527136,0.30636725,0.30635074,0.3465831,0.34658423,0.45003572,0.45002574,0.48133934,0.4813427,0.325013,0.32499042,0.28601912,0.2860269,0.2958137,0.29582322,0.26247072,0.26247072,0.3369645,0.33697817
2017-04,Reuters,0.34637746,0.34637752,0.17481294,0.17480856,0.20514584,0.20514569,0.16144921,0.16144401,0.18924458,0.18924657,0.2248334,0.22483951,0.15814528,0.15815695,0.21316645,0.21315096,0.17329882,0.17329882,0.21326075,0.2132592
2017-04,The Hill,0.2844188,0.2844221,0.27400675,0.27398717,0.34607747,0.34607548,0.42244568,0.42244115,0.44152513,0.4415277,0.33126387,0.33124855,0.2663947,0.2664097,0.30093473,0.3009412,0.25923523,0.25923523,0.3440783,0.344084
2017-04,The Verge,0.26666835,0.26667637,0.309043,0.30903608,0.2395536,0.23954245,0.23683679,0.23683684,0.2402602,0.2402653,0.2935582,0.29353485,0.35336006,0.3533638,0.400714,0.40071785,0.2976704,0.2976704,0.323725,0.32373068
2017-04,Vice News,0.2281734,0.22818011,0.23372763,0.2337157,0.33165425,0.3316534,0.31293666,0.31293815,0.33259118,0.33259267,0.3329842,0.33298534,0.24143104,0.2414395,0.26526138,0.2652661,0.22333226,0.22333226,0.298045,0.29803964
2017-04,Washington Post,0.22312237,0.22312948,0.37187946,0.37189215,0.19854496,0.19850864,0.30748546,0.30745107,0.30475295,0.30476874,0.24765778,0.24760765,0.36878285,0.3687688,0.27805758,0.27809596,0.42902392,0.42902392,0.35357836,0.3536173
2017-04,Wired,0.2403951,0.24040568,0.2769138,0.27689782,0.22426048,0.22425511,0.2545025,0.25449914,0.26246333,0.2624682,0.2965377,0.29651436,0.32091716,0.32092446,0.34647408,0.34648064,0.2850769,0.2850769,0.3248166,0.32482314
2017-05,Axios,0.2924515,0.2924572,0.25549403,0.25547308,0.2895805,0.2895784,0.33802035,0.33801454,0.37546504,0.37546918,0.28155068,0.2815322,0.2617876,0.26180092,0.30720374,0.30720684,0.23301108,0.23301108,0.3410215,0.34102607
2017-05,Buzzfeed News,0.2460002,0.2460042,0.31413028,0.31411126,0.36091912,0.36091682,0.3313409,0.33133852,0.3734005,0.37340403,0.33708915,0.33707446,0.30016658,0.30017668,0.29800835,0.29802212,0.28003988,0.28003988,0.35945404,0.35946247
2017-05,CNBC,0.383192,0.3831955,0.2766025,0.27659705,0.2429732,0.2429743,0.30436733,0.3043559,0.3010865,0.30109194,0.28099406,0.28096855,0.27701962,0.27703357,0.31450117,0.31449142,0.25314128,0.25314125,0.30765897,0.30767047
2017-05,CNN,0.2718369,0.2718403,0.32556754,0.32554498,0.38092422,0.38092467,0.38840792,0.38840166,0.44059634,0.44059953,0.38198408,0.3819672,0.32446787,0.32448575,0.31627366,0.31628963,0.27676857,0.27676857,0.37988582,0.37988946
2017-05,Economist,0.30068392,0.30069286,0.2797793,0.27976057,0.24915753,0.24914876,0.31963894,0.31963104,0.29094118,0.29094732,0.31771877,0.3177032,0.29332694,0.29334724,0.30420068,0.30419928,0.3011045,0.3011045,0.31842956,0.31843534
2017-05,Fox News,0.14712937,0.14712791,0.26213172,0.26215947,0.30734795,0.30735385,0.18964131,0.18964732,0.26153913,0.26153922,0.40558955,0.40555885,0.3039809,0.30397046,0.27861568,0.27864417,0.24215643,0.24215643,0.2583679,0.2583677
2017-05,Gizmodo,0.28485438,0.28486148,0.35285494,0.3528289,0.31707788,0.317069,0.31027004,0.31026524,0.34474173,0.3447441,0.3869635,0.38694477,0.3890267,0.38903272,0.39748964,0.39751568,0.34356788,0.34356788,0.40495172,0.40496102
2017-05,Hyperallergic,0.28661934,0.28662834,0.37984437,0.37980723,0.2796961,0.27966943,0.27656907,0.27656773,0.26646203,0.2664721,0.3312518,0.3312182,0.38602534,0.38605526,0.35865068,0.35866162,0.5621344,0.5621344,0.35892504,0.35895088
2017-05,Mashable,0.25492343,0.25492948,0.36640003,0.3663867,0.26872042,0.2687088,0.27229357,0.27229014,0.2865597,0.2865644,0.31156898,0.31154734,0.38659832,0.38660187,0.34969205,0.34970325,0.31992552,0.31992552,0.3667984,0.3668116
2017-05,New Republic,0.29383448,0.29384068,0.3386797,0.3386491,0.37268656,0.37268466,0.4595075,0.4594972,0.49332914,0.49333367,0.36625332,0.36622846,0.3512673,0.35128415,0.32524073,0.32525566,0.31871518,0.31871518,0.40648192,0.40649608
2017-05,New Yorker,0.24452755,0.24453738,0.38304216,0.3830272,0.2853455,0.28533173,0.29834872,0.29834548,0.27649763,0.27650663,0.31530225,0.31526372,0.38182262,0.38183472,0.31444308,0.31445566,0.3970136,0.3970136,0.31131083,0.31133565
2017-05,Politico,0.27815795,0.27816233,0.3197272,0.31970912,0.3683317,0.3683283,0.45842502,0.45841646,0.4991191,0.49912316,0.32939184,0.3293678,0.2985071,0.29851806,0.3049862,0.30500153,0.26410565,0.26410565,0.35243386,0.35244277
2017-05,Reuters,0.36645746,0.3664582,0.17857493,0.17856337,0.19774282,0.19774194,0.17209588,0.17208858,0.18375117,0.18375538,0.2228763,0.22287683,0.16260986,0.1626281,0.21893755,0.2189199,0.18307164,0.18307164,0.22400174,0.2240053
2017-05,The Hill,0.28121212,0.28121457,0.27177346,0.27175343,0.35887665,0.35887346,0.42876232,0.42875743,0.46533564,0.4653382,0.33426732,0.334253,0.26967895,0.2696928,0.29474956,0.29476282,0.2499743,0.2499743,0.34879112,0.34879124
2017-05,The Verge,0.2744006,0.2744086,0.32083634,0.32082614,0.24894682,0.2489371,0.24489547,0.24489474,0.24930908,0.24931465,0.3031883,0.30316144,0.36812252,0.36813036,0.40547872,0.4054819,0.31407386,0.31407386,0.34035286,0.3403606
2017-05,Vice News,0.24366263,0.24366854,0.25843704,0.2584233,0.32735193,0.32734585,0.30758375,0.30758277,0.33956337,0.33956528,0.34238133,0.34238535,0.25484008,0.25485176,0.2731836,0.27318847,0.2415388,0.2415388,0.31776065,0.31775534
2017-05,Washington Post,0.22915511,0.22916044,0.2845317,0.28453282,0.23450096,0.2344929,0.27540687,0.2754151,0.2071116,0.20711477,0.2590494,0.25902936,0.27679524,0.27680495,0.3751057,0.3751037,0.22491074,0.22491074,0.1908596,0.19085713
2017-05,Wired,0.24573989,0.24575102,0.28676,0.28674677,0.21877865,0.21877031,0.23518138,0.23517895,0.24187829,0.24188346,0.28771678,0.28769547,0.3351502,0.33515856,0.3449653,0.34496593,0.2821366,0.2821366,0.32040066,0.3204075
2017-06,Axios,0.28617728,0.28618336,0.25687292,0.256854,0.29855648,0.29855224,0.34445965,0.344457,0.3691397,0.3691439,0.28876895,0.28874907,0.26803675,0.26805073,0.31758425,0.31758806,0.23562372,0.23562372,0.33249915,0.3325015
2017-06,Buzzfeed News,0.25304464,0.2530494,0.32638377,0.32636634,0.34573445,0.34573027,0.31975415,0.31975162,0.34780285,0.34780672,0.3341634,0.33414868,0.30535105,0.30536228,0.29948223,0.29949278,0.28135473,0.28135473,0.34456158,0.34457195
2017-06,CNBC,0.38882568,0.38882798,0.27078927,0.27078527,0.2423452,0.24234876,0.28496334,0.28495455,0.28179917,0.2818039,0.27475715,0.27473316,0.266258,0.26627332,0.328293,0.3282783,0.24661216,0.24661216,0.30058718,0.30059674
2017-06,CNN,0.25901556,0.25901806,0.31456968,0.31455043,0.38601905,0.38602078,0.37480175,0.3747995,0.4255122,0.4255143,0.37929863,0.3792814,0.314342,0.31436002,0.30306134,0.3030787,0.2584211,0.2584211,0.35915956,0.3591587
2017-06,Economist,0.30527928,0.305288,0.28877747,0.28876063,0.2545607,0.2545511,0.3227643,0.32275754,0.28555822,0.2855634,0.32584476,0.32583198,0.28883818,0.2888583,0.30738991,0.3073874,0.2980602,0.2980602,0.31887138,0.318877
2017-06,Fox News,0.25169805,0.25169373,0.33799815,0.33801374,0.28880897,0.28882608,0.2625571,0.26256183,0.21160726,0.21160652,0.3036455,0.30361304,0.3111268,0.31111404,0.28626478,0.28626832,0.22290395,0.22290395,0.27569348,0.27572113
2017-06,Gizmodo,0.2900954,0.2901026,0.35144043,0.3514149,0.312044,0.31203306,0.30821568,0.30821207,0.33828205,0.33828488,0.38159823,0.38157752,0.3927391,0.39274508,0.41464713,0.41467,0.35742643,0.35742643,0.40504622,0.40505847
2017-06,Hyperallergic,0.27687898,0.27688637,0.37346476,0.37342975,0.28008318,0.2800589,0.27727616,0.2772751,0.262603,0.26261243,0.33036137,0.3303303,0.3820555,0.3820821,0.34217793,0.34219268,0.555187,0.555187,0.35592625,0.35594812
2017-06,Mashable,0.25089848,0.25090617,0.37010834,0.37010032,0.25433224,0.25432095,0.26471978,0.26471695,0.2747752,0.27477992,0.30403015,0.3040021,0.39348155,0.3934805,0.35467967,0.3546915,0.32730517,0.32730517,0.3543383,0.35435408
2017-06,New Republic,0.28389293,0.2838979,0.32864946,0.32861948,0.37265322,0.37264907,0.46113178,0.4611261,0.46511883,0.46512315,0.35694417,0.35692438,0.337714,0.33773264,0.3109879,0.31100222,0.29399773,0.29399773,0.38814405,0.3881516
2017-06,New Yorker,0.23670219,0.23671204,0.3773494,0.37733185,0.27206916,0.2720582,0.27918577,0.2791825,0.26519054,0.26519835,0.29980585,0.29976955,0.37166932,0.3716836,0.30422547,0.3042347,0.37325826,0.37325826,0.29506657,0.29509208
2017-06,Politico,0.27263492,0.27263796,0.30022392,0.30020022,0.37965032,0.37964755,0.47570485,0.47569892,0.50514156,0.50514513,0.3321776,0.33215812,0.29424477,0.29425785,0.29921472,0.29923168,0.25645477,0.25645477,0.35820055,0.35820463
2017-06,Reuters,0.34527478,0.3452743,0.1906978,0.19069228,0.21708144,0.21708365,0.1811268,0.1811228,0.19167006,0.19167195,0.24180235,0.24180736,0.16844818,0.16846122,0.22377068,0.22375442,0.1861826,0.1861826,0.22699676,0.22699665
2017-06,The Hill,0.28330356,0.28330603,0.29482332,0.29479858,0.38164496,0.3816426,0.4597629,0.45975852,0.4864625,0.48646456,0.34419557,0.34417966,0.2927004,0.29271773,0.30604914,0.30606332,0.2647577,0.2647577,0.37179044,0.3717914
2017-06,The Verge,0.2797267,0.27973408,0.31464177,0.31463125,0.245737,0.24572727,0.24447045,0.24447249,0.25190333,0.2519083,0.29399657,0.29396877,0.3746698,0.37467486,0.40425006,0.4042531,0.31349942,0.31349942,0.33653018,0.3365384
2017-06,Vice News,0.24520499,0.24520919,0.26265723,0.262647,0.34437582,0.34437302,0.31247714,0.31247723,0.3479349,0.34793627,0.34547085,0.3454738,0.26114973,0.26116014,0.27044907,0.27045643,0.23871064,0.23871064,0.31431,0.31430072
2017-06,Washington Post,0.30233192,0.30233967,0.30324557,0.30326444,0.23053668,0.23051974,0.27003235,0.27003476,0.22185323,0.22185779,0.24403177,0.24401878,0.2876647,0.28765973,0.4045571,0.40454042,0.23379399,0.233794,0.22544101,0.22544526
2017-06,Wired,0.25337073,0.25338307,0.27925074,0.2792354,0.2195034,0.21949492,0.24453121,0.24452701,0.25671187,0.2567173,0.29530317,0.2952792,0.32710606,0.32711476,0.3657944,0.3657978,0.2862566,0.2862566,0.32547358,0.32548112
2017-07,Axios,0.28271604,0.2827224,0.24961215,0.24959415,0.28107095,0.28106675,0.34490582,0.34490272,0.3597121,0.35971636,0.28413934,0.2841201,0.26779452,0.26780632,0.3049668,0.30497026,0.23029718,0.23029718,0.3273062,0.327309
2017-07,Buzzfeed News,0.2383667,0.23837133,0.3260274,0.32601058,0.33035782,0.33035028,0.31614023,0.31613716,0.33530873,0.3353131,0.3247035,0.3246895,0.313871,0.31388202,0.29068875,0.2907016,0.2852863,0.2852863,0.33967906,0.33968726
2017-07,CNBC,0.37638277,0.37638444,0.24886332,0.24885912,0.23616631,0.23616941,0.27068162,0.27067477,0.2636104,0.26361495,0.26168668,0.2616668,0.25572944,0.2557408,0.29294282,0.2929289,0.23295729,0.23295729,0.28556597,0.2855761
2017-07,CNN,0.27212113,0.2721242,0.3186862,0.31865865,0.36984554,0.36984485,0.36405763,0.36405358,0.4179785,0.41798148,0.3770042,0.3769915,0.31778342,0.31780174,0.31583998,0.3158571,0.26810133,0.26810133,0.36973011,0.36973205
2017-07,Economist,0.28990063,0.28991085,0.2800009,0.27998704,0.25625685,0.25624624,0.2950164,0.2950114,0.2766197,0.27662545,0.33089408,0.33088273,0.29123375,0.2912502,0.29549265,0.29549098,0.29421067,0.29421067,0.3060031,0.3060074
2017-07,Fox News,0.24804112,0.24804223,0.24954453,0.24953327,0.34914723,0.34915537,0.30696952,0.30696356,0.389723,0.38972402,0.34097466,0.34096164,0.28645188,0.286452,0.2749095,0.27493808,0.24436755,0.24436752,0.3260916,0.32608402
2017-07,Gizmodo,0.2890513,0.2890592,0.35138834,0.35135695,0.3037512,0.30373946,0.29595807,0.2959552,0.32492727,0.3249292,0.38500842,0.3849893,0.389275,0.38928372,0.41147956,0.41150433,0.35841075,0.35841075,0.40170717,0.40172017
2017-07,Hyperallergic,0.28904587,0.28905383,0.38210768,0.3820736,0.28507534,0.28505012,0.27933255,0.279331,0.27410385,0.2741134,0.32995674,0.32992524,0.3919247,0.39195117,0.36571032,0.36572215,0.54627067,0.54627067,0.3691989,0.36922112
2017-07,Mashable,0.2616086,0.26161566,0.35919207,0.3591798,0.25383738,0.25382426,0.26084754,0.26084495,0.2762902,0.27629423,0.3065035,0.306479,0.4062708,0.40627447,0.36108893,0.36109897,0.32229355,0.32229355,0.35462433,0.35463774
2017-07,New Republic,0.29537198,0.2953789,0.34217253,0.3421468,0.3560653,0.35606113,0.45107126,0.45106235,0.4797269,0.47973013,0.35621488,0.35619637,0.35552734,0.35553965,0.3320965,0.33210945,0.311187,0.311187,0.39767796,0.39768624
2017-07,New Yorker,0.24966872,0.24967691,0.3671985,0.36718372,0.28441727,0.2844079,0.29477385,0.29477143,0.27414516,0.27415305,0.323259,0.32322285,0.39058423,0.39059752,0.31244215,0.312454,0.38144642,0.38144642,0.31249267,0.31251177
2017-07,Politico,0.2726545,0.272658,0.30821434,0.30819368,0.37215385,0.37215427,0.47115037,0.47114402,0.49445418,0.49445766,0.3360111,0.3359914,0.28876302,0.28877133,0.29716426,0.29718098,0.25683272,0.25683272,0.35414883,0.3541551
2017-07,Reuters,0.36201143,0.3620096,0.17471933,0.17471252,0.20460433,0.20460494,0.1536936,0.15368804,0.17492543,0.17492801,0.22031948,0.22032465,0.155446,0.15546153,0.20855528,0.20853943,0.16792296,0.16792296,0.2156479,0.2156462
2017-07,The Hill,0.28174922,0.28175232,0.28589433,0.2858743,0.36590695,0.36590376,0.44393298,0.44392878,0.47215766,0.4721599,0.3327781,0.3327624,0.27949032,0.2795028,0.30424464,0.3042588,0.25775713,0.2577571,0.35768998,0.35769024
2017-07,The Verge,0.27932277,0.27933154,0.31851315,0.31850418,0.2389208,0.2389105,0.24313742,0.2431378,0.24570963,0.24571505,0.29943937,0.2994108,0.37631136,0.37631816,0.39981437,0.3998144,0.30695626,0.30695626,0.3270622,0.32707313
